交易时间,交易类型,交易对方,商品,收/支,金额(元),支付方式,当前状态,交易单号,商户单号,备注
2019-06-09 19:32:48,京东商城平台商户-退款,京东商城平台商户,"京东-订单编号96847061865",收入,¥5.60,零钱,已全额退款,11500000719060903002517632574171	,61830519060516395004171	,"/"
2019-06-09 19:32:22,京东商城平台商户-退款,京东商城平台商户,"京东-订单编号96847061865",收入,¥14.20,零钱,已全额退款,11500000719060900002617610336228	,61830519060516395004171	,"/"
2019-06-08 11:15:33,商户消费,水滴筹做好事得福报,"爱心筹款_ddfc0472_1559881545513",支出,¥10.00,零钱,支付成功,4200000305201906088576847121	,V3ELGwQRFwS20bcvuyoB0e1a59dd99	,"/"
2019-06-06 16:10:36,京东商城平台商户-退款,京东商城平台商户,"京东-订单编号96847061865",收入,¥4.30,零钱,已全额退款,11500000719060601100217529222129	,61830519060516395004171	,"/"
2019-06-06 16:10:28,京东商城平台商户-退款,京东商城平台商户,"京东-订单编号96847061865",收入,¥7.80,零钱,已全额退款,11500000719060600100117504187300	,61830519060516395004171	,"/"
2019-06-06 16:10:27,京东商城平台商户-退款,京东商城平台商户,"京东-订单编号96847061865",收入,¥7.80,零钱,已全额退款,11500000719060600099317529233806	,61830519060516395004171	,"/"
2019-06-06 16:10:25,京东商城平台商户-退款,京东商城平台商户,"京东-订单编号96847061865",收入,¥6.90,零钱,已全额退款,11500000719060600099217512489896	,61830519060516395004171	,"/"
2019-06-06 16:10:23,京东商城平台商户-退款,京东商城平台商户,"京东-订单编号96847061865",收入,¥4.30,零钱,已全额退款,11500000719060601100217486539332	,61830519060516395004171	,"/"
2019-06-06 16:10:22,京东商城平台商户-退款,京东商城平台商户,"京东-订单编号96847061865",收入,¥9.50,零钱,已全额退款,11500000719060603099917504187116	,61830519060516395004171	,"/"
2019-06-06 16:10:21,京东商城平台商户-退款,京东商城平台商户,"京东-订单编号96847061865",收入,¥7.80,零钱,已全额退款,11500000719060600100617504190051	,61830519060516395004171	,"/"
2019-06-06 16:10:20,京东商城平台商户-退款,京东商城平台商户,"京东-订单编号96847061865",收入,¥7.80,零钱,已全额退款,11500000719060600099617512494221	,61830519060516395004171	,"/"
2019-06-06 16:10:19,京东商城平台商户-退款,京东商城平台商户,"京东-订单编号96847061865",收入,¥7.30,零钱,已全额退款,11500000719060600099917504184493	,61830519060516395004171	,"/"
2019-06-06 16:10:19,京东商城平台商户-退款,京东商城平台商户,"京东-订单编号96847061865",收入,¥9.90,零钱,已全额退款,11500000719060601099617512494220	,61830519060516395004171	,"/"
2019-06-05 16:40:01,商户消费,京东商城平台商户,"京东-订单编号96847061865",支出,¥114.60,零钱,已全额退款,4200000325201906059716253975	,61830519060516395004171	,"/"
2019-06-04 19:27:14,商户消费,摩拜单车,"车费代扣",支出,¥1.50,零钱,支付成功,4200000311201906048663705625	,MBK0292019060419270688691387	,"/"
2019-06-04 18:13:55,微信红包,子曰是福,"/",收入,¥0.22,/,已存入零钱,1000039501007906047013733339761	,1000039501201906047013733339761	,"/"
2019-06-03 20:52:58,微信红包,/,"/",支出,¥20.00,零钱,支付成功,100003950119060300073134161861428352	,1000039501201906036019857336852	,"/"
2019-06-03 09:05:40,扫二维码付款,622701,"收款方备注:二维码收款",支出,¥4.00,零钱,支付成功,100004990119060300073133920367505352	,10000499012019060300022498408290	,"/"
2019-06-02 20:37:11,商户消费,蜜雪冰城904226店,"窝窝支付_蜜雪冰城(904226－西安南稍门地矿大厦楼下店)_1283",支出,¥7.00,零钱,支付成功,4200000325201906021164325946	,W19060220373062912830000	,"/"
2019-06-02 20:05:27,商户消费,摩拜单车,"车费代扣",支出,¥1.50,零钱,支付成功,4200000330201906028441863549	,MBK0292019060220051834654109	,"/"
2019-06-02 19:37:47,商户消费,兆京便利店,"利雅便利店_10021015594754659170908",支出,¥3.50,零钱,支付成功,4200000327201906024958844565	,933788711	,"/"
2019-06-02 19:12:20,商户消费,摩拜单车,"车费代扣",支出,¥1.50,零钱,支付成功,4200000337201906023668585332	,MBK0292019060219121361368398	,"/"
2019-06-02 17:44:42,扫二维码付款,sky,"收款方备注:二维码收款",支出,¥5.00,零钱,支付成功,100004990119060200073133818573893352	,10000499012019060200109176128276	,"/"
2019-06-02 00:11:13,微信红包-退款,/,"/",收入,¥6.10,零钱,已全额退款,1000039401201906016000429893907	,1000039401201906016000429893907	,"/"
2019-06-01 23:22:21,微信红包-退款,/,"/",收入,¥112.00,零钱,已全额退款,1000039401201905316028835494891	,1000039401201905316028835494891	,"/"
2019-06-01 12:32:09,微信红包,/,"/",支出,¥6.10,零钱,支付成功,100003940119060100073133985732180352	,1000039401201906016014629168741	,"/"
2019-06-01 11:55:00,微信红包,/,"/",支出,¥6.10,零钱,支付成功,100003940119060100073134113429103352	,1000039401201906016013119269641	,"/"
2019-06-01 08:21:14,商户消费,摩拜单车,"车费代扣",支出,¥1.50,零钱,支付成功,4200000337201906017636267668	,MBK0292019060108210360104384	,"/"
2019-06-01 07:54:47,微信红包,/,"/",支出,¥6.10,零钱,支付成功,100003940119060100073133789178090352	,1000039401201906016004905111711	,"/"
2019-06-01 00:14:59,微信红包,/,"/",支出,¥6.10,零钱,支付成功,100003940119060100073133977718896352	,1000039401201906016000565123731	,"/"
2019-06-01 00:11:09,微信红包,/,"/",支出,¥6.10,零钱,已全额退款,100003940119060100073133787088316352	,1000039401201906016000429893907	,"/"
2019-06-01 00:04:27,微信红包,/,"/",支出,¥6.10,零钱,支付成功,100003940119060100073133885156908352	,1000039401201906016000216116916	,"/"
2019-06-01 00:02:49,微信红包,/,"/",支出,¥6.10,零钱,支付成功,100003940119060100073133787007386352	,1000039401201906016000147475752	,"/"
2019-06-01 00:02:20,微信红包,/,"/",支出,¥6.10,零钱,支付成功,100003940119060100073133787001740352	,1000039401201906016000125576770	,"/"
2019-05-31 23:56:59,微信红包,/,"/",支出,¥10.00,零钱,支付成功,100003940119053100073133786949131352	,1000039401201905316027268191883	,"/"
2019-05-31 23:22:18,微信红包,/,"/",支出,¥112.00,零钱,已全额退款,100003940119053100073133977265336352	,1000039401201905316028835494891	,"/"
2019-05-30 21:58:23,扫二维码付款,A 吴桂霞~绿叶招商热线17795789781,"收款方备注:二维码收款",支出,¥8.50,零钱,支付成功,100004990119053000073133957467833352	,10000499012019053000163586030243	,"/"
2019-05-30 18:39:00,商户消费,摩拜单车,"车费代扣",支出,¥1.00,零钱,支付成功,4200000321201905305352367055	,MBK0292019053018385154213308	,"/"
2019-05-29 11:29:33,商户消费,摩拜单车,"车费代扣",支出,¥1.50,零钱,支付成功,4200000335201905294616807245	,MBK0292019052911292561989250	,"/"
2019-05-28 19:22:31,商户消费,摩拜单车,"车费代扣",支出,¥1.00,零钱,支付成功,4200000327201905288744619783	,MBK0292019052819222390864320	,"/"
2019-05-27 12:40:10,商户消费,大家帮筹款需求方,"大家帮筹款需求方",支出,¥10.00,零钱,支付成功,4200000296201905273783509722	,2019052712400019314400000001	,"/"
2019-05-27 12:37:44,商户消费,鲜果时间（金莎国际购物广场店）,"美团点评智能支付_鲜果时间（金莎国际购物广场店）",支出,¥13.00,零钱,支付成功,4200000315201905273813985779	,2019052712374295540476560749	,"/"
2019-05-27 12:24:42,商户消费,摩拜单车,"车费代扣",支出,¥1.50,零钱,支付成功,4200000314201905273790986616	,MBK0292019052712243221524940	,"/"
2019-05-27 11:41:55,商户消费,摩拜单车,"车费代扣",支出,¥1.00,零钱,支付成功,4200000324201905271083824261	,MBK0292019052711414894384316	,"/"
2019-05-26 17:59:56,扫二维码付款,淡定,"收款方备注:二维码收款",支出,¥51.00,零钱,支付成功,100004990119052600073134110442252352	,10000499012019052600105456135243	,"/"
2019-05-24 17:38:03,商户消费,青桔单车,"单车",支出,¥1.00,零钱,支付成功,4200000328201905247597551279	,249_201905246315461001547541	,"/"
2019-05-24 16:37:33,商户消费,AG00412西安骡马市哆啦星球,"阿甘锅盔西安骡马市哆啦星球",支出,¥10.00,零钱,支付成功,4200000326201905248012554727	,0000292288719144	,"/"
2019-05-24 16:35:18,商户消费,西安市碑林区孝孝可可奶茶店,"CoCo都可西安骡马2店",支出,¥10.00,零钱,支付成功,4200000313201905245002483942	,ttCN230201820190524017300	,"/"
2019-05-23 19:29:39,商户消费,鑫和便利店,"立码富-订单编号-72941",支出,¥10.50,零钱,支付成功,4200000291201905230579403238	,11212120190523192924272941	,"/"
2019-05-23 11:37:06,商户消费,哔哩哔哩,"[余量预售]BANPRESTO （眼镜厂）反叛的鲁路修 鲁路修",支出,¥89.80,零钱,支付成功,4200000328201905235033152396	,3120550614337695744	,"/"
2019-05-21 12:52:46,商户消费,永乐票务,"西安_永乐票务571965420",支出,¥138.00,零钱,已全额退款,4200000318201905216009277650	,573446622_1	,"/"
2019-05-17 18:32:05,扫二维码付款,千寻,"收款方备注:二维码收款",支出,¥14.60,零钱,支付成功,100004990119051700073134137820087352	,10000499012019051700108696286276	,"/"
2019-05-17 17:57:26,商户消费,毒-潮流装备交易平台,"adidas originals 三叶草 双面印花大LOGO 男子休闲短袖T恤 黑色",支出,¥262.00,零钱,支付成功,4200000335201905176287681475	,2119051780839351	,"/"
2019-05-17 17:35:57,商户消费,优衣库,"优衣库(西安赛格国际购物中心店)",支出,¥99.00,零钱,支付成功,4200000292201905178878956920	,1303090201026220190517173554	,"/"
2019-05-16 12:16:49,扫二维码付款,王云,"收款方备注:二维码收款",支出,¥13.00,零钱,支付成功,100004990119051600073133793721205352	,10000499012019051600064616134298	,"/"
2019-05-14 19:49:44,商户消费,每一天,"窝窝支付_每一天(太阳新城店)_8755",支出,¥17.50,零钱,支付成功,4200000334201905149249641176	,MYBKPAFPN20190514990151819010	,"/"
2019-05-14 19:32:26,扫二维码付款,心语无语，心静如水,"收款方备注:二维码收款",支出,¥14.00,零钱,支付成功,100004990119051400073133863735080352	,10000499012019051400142788401354	,"/"
2019-05-14 14:36:38,转账,妈妈,"转账备注:微信转账",收入,¥1000.00,/,已存入零钱,1000050101201905141505510095613	,/	,"/"
2019-05-14 11:58:04,商户消费,充值服务,"王者荣耀王者荣耀点券(为微信账号购买)",支出,¥17.10,工商银行(9635),支付成功,4200000301201905146597662914	,product_20190514249586154	,"/"
2019-05-13 19:39:32,扫二维码付款,淡定,"收款方备注:二维码收款",支出,¥1.00,零钱,支付成功,100004990119051300073133938979894352	,10000499012019051300086657099387	,"/"
2019-05-13 19:30:02,扫二维码付款,(￣o￣) . z Z,"收款方备注:二维码收款",支出,¥1.00,零钱,支付成功,100004990119051300073133938799892352	,10000499012019051300124968503310	,"/"
2019-05-13 08:41:59,扫二维码付款,622701,"收款方备注:二维码收款",支出,¥4.00,零钱,支付成功,100004990119051300073133835203498352	,10000499012019051300038766024253	,"/"
2019-05-11 11:05:25,商户消费,渝坊小厨西安西斜路店,"靓茶西北大店",支出,¥12.00,零钱,支付成功,4200000334201905113192468059	,7895257695041818	,"/"
2019-05-10 18:14:44,微信红包,/,"/",支出,¥6.00,零钱,支付成功,100003940119051000073133980223267352	,1000039401201905106015667678816	,"/"
2019-05-10 17:25:42,扫二维码付款,艾美韩凯发型会所,"收款方备注:二维码收款",支出,¥40.00,工商银行(9635),支付成功,100004990119051000073134036828276352	,10000499012019051000092977358276	,"/"
2019-05-10 13:20:58,扫二维码付款,富尊烟酒15114807852,"收款方备注:二维码收款",支出,¥3.00,零钱,支付成功,100004990119051000073133975139370352	,10000499012019051000054578973332	,"/"
2019-05-10 13:19:12,扫二维码付款,老六,"收款方备注:二维码收款",支出,¥1.00,零钱,支付成功,100004990119051000073133882631734352	,10000499012019051000053977883343	,"/"
2019-05-08 19:44:17,商户消费,每一天,"窝窝支付_每一天(太阳新城店)_3896",支出,¥21.50,零钱,支付成功,4200000328201905082300440729	,MYBKPAFPN20190508990150548193	,"/"
2019-05-08 11:57:07,商户消费,西安市碑林区嘉兴砂锅店,"兰州杨记砂锅老店交大商业街店(兰州杨记砂锅",支出,¥22.00,零钱,支付成功,4200000313201905080552857986	,20190508115706081590	,"/"
2019-05-05 12:06:47,商户消费,蜜雪冰城902701店,"窝窝支付_蜜雪冰城(902701店)_9555",支出,¥7.00,零钱,支付成功,4200000334201905056392378106	,W19050512063018795550000	,"/"
2019-05-05 11:54:45,商户消费,幸福食客量贩,"[微会员]在线充值100元",支出,¥100.00,零钱,支付成功,4200000326201905056291588853	,14ff96a1b5404aceba897a9137a72e4b	,"/"
2019-05-03 13:57:58,商户消费,西部机场畅想旅行,"西安机场巴士-(候机楼-城南客运站-大学城吉源国际酒店)-购票(自助售票)#201905031357357788",支出,¥25.00,零钱,支付成功,4200000294201905032231499579	,J35035092019050313573572009047	,"/"
2019-05-02 00:01:34,转账,朗咸济,"转账备注:微信转账",支出,¥666.00,零钱,支付成功,100005010119050200073134088090606352	,1000050101201905021601118768895	,"/"
2019-05-01 19:09:03,商户消费,去哪儿网,"去哪儿网",支出,¥1126.00,零钱,支付成功,4200000321201905011981701887	,qmpwxv6u3j6sjm916a73154d42	,"/"
2019-05-01 19:07:15,转账,妈妈,"转账备注:微信转账",收入,¥2000.00,/,已存入零钱,1000050101201905011401100930701	,/	,"/"
2019-04-30 15:08:20,微信红包-退款,/,"/",收入,¥2.50,零钱,已全额退款,1000039401201904296011507856691	,1000039401201904296011507856691	,"/"
2019-04-30 11:53:31,商户消费,毒-潮流装备交易平台,"adidas Ultra Boost 4.0 Chinese New Year (2019)",支出,¥671.00,工商银行(9635),支付成功,4200000310201904307145362869	,2119043023009365	,"/"
2019-04-29 15:08:58,群收款,赵永强,"/",支出,¥2.50,零钱,支付成功,100004950119042900073133891304667352	,10000495010359042920001189815	,"/"
2019-04-29 15:08:16,微信红包,/,"/",支出,¥2.50,零钱,已全额退款,100003940119042900073133891294760352	,1000039401201904296011507856691	,"/"
2019-04-28 11:16:37,商户消费,杨日新蓝田裤带面延安大学店,"杨日新蓝田裤带面(延安大学店)_AndroidMYD[条码支付]",支出,¥18.00,零钱,支付成功,4200000309201904286253938149	,788973280	,"/"
2019-04-27 20:49:26,商户消费,去哪儿网,"去哪儿网",支出,¥1690.00,零钱,支付成功,4200000315201904271320440112	,qmpwxztloiq99q116a5ed7c263	,"/"
2019-04-27 20:49:07,转账,老爸,"转账备注:微信转账",收入,¥100.00,/,已存入零钱,1000050101201904271309639964771	,/	,"/"
2019-04-27 20:47:28,转账,老爸,"转账备注:微信转账",收入,¥1600.00,/,已存入零钱,1000050101201904271809706435796	,/	,"/"
2019-04-27 19:08:09,商户消费,每一天,"窝窝支付_每一天(太阳新城店)_2177",支出,¥22.50,工商银行(9635),支付成功,4200000310201904278561932418	,MYBKJHZF2019042719080872058289	,"/"
2019-04-26 00:02:23,商户消费,充值服务,"腾讯视频VIP(为1966538264购买)",支出,¥15.00,零钱,支付成功,4200000290201904263945243779	,product_20190426290294292	,"/"
2019-04-25 18:18:19,商户消费,花椒辣椒川菜故事,"餐台40结账1000023535",支出,¥29.00,零钱,支付成功,4200000331201904254111208525	,2019042518181806255900619862	,"/"
2019-04-21 16:12:35,扫二维码付款,A 吴桂霞~绿叶招商热线17795789781,"收款方备注:二维码收款",支出,¥9.00,零钱,支付成功,100004990119042100073133754274118352	,10000499012019042100093706518276	,"/"
2019-04-20 12:11:47,商户消费,幸福食客量贩,"[微会员]在线充值100元",支出,¥100.00,工商银行(9635),支付成功,4200000321201904204770063742	,f8bb7bf787214b62b3ee596a85c5c42b	,"/"
2019-04-18 08:56:34,扫二维码付款,622701,"收款方备注:二维码收款",支出,¥4.00,零钱,支付成功,100004990119041800073134042591680352	,10000499012019041800031728064254	,"/"
2019-04-16 09:57:30,商户消费,充值服务,"王者荣耀王者荣耀点券(为微信账号购买)",支出,¥17.10,零钱,支付成功,4200000299201904167656509069	,product_20190416132345068	,"/"
2019-04-16 09:56:33,商户消费,充值服务,"王者荣耀王者荣耀点券(为微信账号购买)",支出,¥28.50,零钱,支付成功,4200000295201904164305358661	,product_20190416132209698	,"/"
